ID,Artista
1379,Years & Years
1380,"Jessie J, Ariana Grande & Nicki Minaj"
1381,Tinashe
1382,The Saturdays
1383,Nicola Roberts
1384,Robyn
1385,Lana Del Rey
1386,Rebecca Black
1387,Lady Gaga & Bradley Cooper
1388,RuPaul
1389,Kerli
1390,Sky Ferreira
1391,Poppy
1392,Adam Lambert
1393,Janet Jackson
1394,Eva Simons
1395,Donna Summer
1396,Vanessa Hudgens
1397,Alaska Thunderfuck
1398,t.A.T.u.
1399,David Guetta
1400,September
1401,Black Eyed Peas
1402,Cascada
1403,urias
1404,Aly & AJ
1405,Emily Osment
1406,Jonas Brothers
1407,The Cheetah Girls
1408,Bea Miller
1409,Kacey Musgraves
1410,Keke Palmer
1411,Joe Jonas
1412,Lea Michele
1413,Maggie Lindemann
1414,Mark Ronson
1415,Sofia Carson
1416,Miranda Cosgrove
1417,Dove Cameron
1418,Zendaya
1419,Jessica Simpson
1420,Leighton Meester
1421,Alma
1422,Alice Chater
1423,FAOUZIA
1424,Daya
1425,Leah Kate
1426,Ally Brooke
1427,Bella Thorne
1428,olivia o'brien
1429,Maty Noyes
1430,Kiiara
1431,Jesy Nelson
1432,Lauren Jauregui
1433,Pia Mia
1434,Dev
1435,Astrid S
1436,Bebe Rexha & Florida Georgia Line
1437,Hayley Kiyoko
1438,Selena Gomez & Marshmello
1439,JoJo
1440,IZA
1441,Colbie Caillat
1442,Jaira burns
1443,The Chainsmokers
1444,Charlotte Lawrence
1445,Neon Hitch
1446,Becky Hill
1447,Tori Kelly
1448,Alessia Cara
1449,Ilira
1450,Bella Poarch
1451,Iggy Azalea
1452,Jade
1453,LU KALA
1454,Gayle
1455,Icona Pop
1456,Ashnikko
1457,Lady Gaga & BLACKPINK
1458,Elley Duhé
1459,Alexandra Burke
1460,Emlyn
1461,Paula Abdul
1462,Dannii Minogue
1463,Whitney Houston
1464,Taylor Dayne
1465,Tina Turner
1466,Mylène Farmer
1467,Grace Jones
1468,George Michael
1469,Cathy Dennis
1470,Shania Twain
1471,Bananarama
1472,Sugababes
1473,Róisín Murphy
1474,Kate Bush
1475,Annie Lennox
1476,Barbra Streisand
1477,Alanis Morissette
1478,Goldfrapp
1479,Michael Jackson
1480,Little Boots
1481,Crystal Waters
1482,Jennifer Paige
1483,Diana Ross
1484,All Saints
1485,Rachel Stevens
1486,Deee-Lite
1487,Laura Branigan
1488,Debbie Gibson
1489,Destiny's Child
1490,Emma Bunton
1491,Pet Shop Boys
1492,Irene Cara
1493,Kelis
1494,Ce Ce Peniston
1495,Vanessa Williams
1496,Lisa Stansfield
1497,Belinda Carlisle
1498,Toni Braxton
1499,TLC
1500,M.I.A.
1501,Olivia Newton-John
1502,Kelly Osbourne
1503,No Doubt
1504,Bette Midler
1505,Victoria Beckham
1506,Martika
1507,Ciara
1508,Kelly Rowland
1509,Cassie
1510,Aaliyah
1511,SZA
1512,Summer Walker
1513,Keri Hilson
1514,The Carters
1515,Lil' Kim
1516,Alicia Keys
1517,Monica
1518,Usher
1519,Kehlani
1520,Chlöe
1521,Ashanti
1522,Brandy
1523,Justin Timberlake
1524,Mýa
1525,Danity Kane
1526,Chloe x Halle
1527,Chris Brown
1528,Jhené Aiko
1529,Keyshia Cole
1530,Christina Milian
1531,The Weeknd
1532,Justin Bieber
1533,Victoria Monét
1534,Mary J. Blige
1535,Bruno Mars
1536,David Guetta Feat. Rihanna
1537,Shontelle
1538,"Rihanna, Kanye West & Paul McCartney"
1539,Amerie
1540,Teyana Taylor
1541,Jennifer Hudson
1542,Ne-Yo
1543,Mariah the Scientist
1544,Foxy Brown
1545,Solange
1546,will.i.am
1547,Gloria Groove
1548,Taio Cruz
1549,Sevyn Streeter
1550,Jason Derülo
1551,FLO
1552,Leona Lewis
1553,Kat DeLuna
1554,Cherish
1555,Kygo & Selena Gomez
1556,Naomi Scott
1557,Austin Mahone
1558,China Anne McClain
1559,Liam Payne
1560,Olivia Holt
1561,Laura Marano
1562,Shawn Mendes
1563,Joshua Bassett
1564,Trevor Daniel
1565,Nessa Barrett
1566,Karmin
1567,JoJo Siwa
1568,Fleur East
1569,Ella Henderson
1570,Jax
1571,Carrie Underwood
1572,salem ilese
1573,Charlie Puth
1574,Natasha Bedingfield
1575,Andy Grammer
1576,Qveen Herby
1577,Paloma Faith
1578,Kelsea Ballerini
1579,Will.I.Am feat. Britney Spears
1580,Girlicious
1581,Backstreet Boys
1582,Cheryl Cole
1583,*NSYNC
1584,Mandy Moore
1585,Brooke Hogan
1586,UPSAHL
1587,L Devine
1588,Winona Oak
1589,Tessa Violet
1590,Kailee Morgue
1591,King Princess
1592,Phoebe Ryan
1593,XYLØ
1594,Hey Violet
1595,Elio
1596,Vérité
1597,CXLOE
1598,Au/Ra
1599,TransViolet
1600,Nina Nesbitt
1601,Lennon Stella
1602,Zella Day
1603,Sasha Alex Sloan
1604,Bülow
1605,Maude Latour
1606,Grace VanderWaal
1607,Carlie Hanson
1608,Terror Jr
1609,Orla Gartland
1610,Ryn Weaver
1611,mothica
1612,Elohim
1613,MØ
1614,MisterWives
1615,Betty Who
1616,Gatlin
1617,BROODS
1618,The Aces
1619,Charlotte Sands
1620,Skott
1621,Cruel Youth
1622,Shy Martin
1623,Gabrielle Aplin
1624,RENforshort
1625,KiNG MALA
1626,GIRLi
1627,Ella Vos
1628,Donna Missal
1629,Anna of the North
1630,Mia Rodriguez
1631,Banks
1632,evalyn
1633,Alice Merton
1634,Bishop Briggs
1635,Baby Queen
1636,Holly Humberstone
1637,Emeline
1638,Stela Cole
1639,Lykke Li
1640,Peach PRC
1641,Fletcher
1642,ZOLITA
1643,machineheart
1644,Lexi Jayde
1645,Isaac Dunbar
1646,Mallrat
1647,Maisie Peters
1648,DeathbyRomy
1649,That Poppy
1650,Echosmith
1651,Luna Shadows
1652,Ellise
1653,"Shawn Mendes, Camila Cabello"
1654,Shawn Mendes & Camila Cabello
1655,Rosé
1656,Gracie Abrams
1657,Tove Styrke
1658,Caroline Polachek
1659,Cobrah
1660,Florence + the Machine
1661,Banda UÓ
1662,Kiesza
1663,Chameleo
1664,Röyksopp & Robyn
1665,Aluna
1666,SG Lewis
1667,Lucas Nord
1668,ionnalee
1669,Christine and the Queens
1670,La Roux
1671,Zaac
1672,Pedro Sampaio
1673,Pabllo Vittar
1674,Lexa
1675,Pocah
1676,Papatinho
1677,Lia Clark
1678,Rebecca
1679,Thiago Pantaleão
1680,Ludmilla
1681,Melody
1682,La Cruz
1683,Claudia Leitte
1684,Aretuza Lovi
1685,Kaya Conky
1686,Valesca Popozuda
1687,Tília
1688,Furacão 2000
1689,Ivete Sangalo
1690,Preta Gil
1691,DJ BIEL DO FURDUNCINHO
1692,Lara Silva
1693,MC Mirella
1694,Vitão
1695,Tati Zaqui
1696,GIULIA BE
1697,MC Rogerinho
1698,Mulú
1699,Kelly Key
1700,Nego do Borel
1701,MC Cabelinho
1702,Joelma
1703,Gabily
1704,Davi Kneip
1705,MC Soffia
1706,ruxell
1707,Mateus Carrilho
1708,Anitta & J Balvin
1709,Dj Gabriel do Borel
1710,Gaby Amarantos
1711,Leo Santana
1712,wd
1713,Clau
1714,Priscilla Alcântara
1715,Heavy Baile
1716,Bruno Gadiol
1717,Jojo Maronttinni
1718,MC Carol
1719,Wisin
1720,Blogueirinha
1721,Dornelles
1722,Tainá Costa
1723,WC no Beat
1724,Lou Garcia
1725,J Balvin
1726,Xuxa
1727,Kika Boom
1728,Now United
1729,Bonde das Maravilhas
1730,Mc Pipokinha
1731,MC KEVIN O CHRIS
1732,Mc Tha
1733,Azzy
1734,Jewel
1735,Brooke Candy
1736,Michelle Branch
1737,Vitamin C
1738,Demi Lovato & Joe Jonas
1739,Meaghan Martin
1740,DNCE
1741,DAY LIMNS
1742,Disney's Friends for Change
1743,High School Musical
1744,Victorious Cast
1745,Reneé Rapp
1746,Joss Stone
1747,Stacie Orrico
1748,Duffy
1749,Melanie B
1750,Samantha Mumba
1751,Zara Larsson & MNEK
1752,Lova
1753,Jax Jones
1754,Lucy Hale
1755,R5
1756,Sterling Knight
1757,Ross Lynch
1758,OneRepublic
1759,Maroon 5
1760,The Script
1761,LeAnn Rimes
1762,Sheryl Crow
1763,Train
1764,Sara Bareilles
1765,Dido
1766,Vanessa Carlton
1767,James Morrison
1768,Hanson
1769,Steps
1770,Holly Valance
1771,Lisa Scott-Lee
1772,Louise
1773,Annie
1774,Liberty X
1775,Jake Shears
1776,Scissor Sisters
1777,Kim Wilde
1778,Robbie Williams & Kylie Minogue
1779,Nadine Coyle
1780,Samantha Fox
1781,Billie Piper
1782,Mel & Kim
1783,Darren Hayes
1784,Timbaland
1785,Missy Elliott
1786,Azealia Banks
1787,Blu Cantrell
1788,Mis-Teeq
1789,Estelle
1790,Ella Eyre
1791,Emeli Sandé
1792,Luka
1793,The Wanted
1794,Alesha Dixon
1795,Olly Murs
1796,Kat Graham
1797,Julieta Venegas
1798,Fanny Lú
1799,Carlos Vives
1800,Camilo
1801,Mon Laferte
1802,Natalia Lafourcade
1803,Selena
1804,Miranda!
1805,Carlos Baute
1806,Bacilos
1807,Ximena Sariñana
1808,Maná
1809,Rocío Dúrcal
1810,Kenia os
1811,Ha*Ash
1812,Aurora
1813,Mitski
1814,Studio Killers
1815,Ayesha Erotica
1816,Suki Waterhouse
1817,Ruelle
1818,Mars Argo
1819,Conan Gray
1820,Sohodolls
1821,St. Vincent
1822,Chairlift
1823,Birdy
1824,Lola Blanc
1825,Erika Jayne
1826,Samantha Jade
1827,Willa Ford
1828,Michael Medrano
1829,Rose Gray
1830,S Club
1831,Havana Brown
1832,Chase Icon
1833,HYRA
1834,LIZ
1835,Gia Woods
1836,Chrissy Chlapecka
1837,REYSHA RAMI
1838,Hannah Diamond
1839,Dorian Electra
1840,Namasenda
1841,That Kid
1842,Bree Runway
1843,Goldilox
1844,SNOW WIFE
1845,Only Fire
1846,Charli XCX & Christine and the Queens
1847,Lolo Zouaï
1848,Nadia Oh
1849,Tove Lo & SG Lewis
1850,Tiësto & Charli XCX
1851,Lily-Rose Depp
1852,Eden xo
1853,Fefe Dobson
1854,Wynter Gordon
1855,Porcelain Black
1856,Diana Vickers
1857,Shaznay Lewis
1858,Ricki-Lee
1859,Amelia Lily
1860,Lights
1861,Katharine McPhee
1862,Kris Allen
1863,Faith Hill
1864,Cassadee Pope
1865,David Archuleta
1866,Jesse McCartney
1867,Idina Menzel
1868,David Cook
1869,Jamelia
1870,Tamar Braxton
1871,Katy B
1872,Bastille
1873,CHVRCHES
1874,ROSÉ & Bruno Mars
1875,ADÉLA
1876,Cecile Believe
1877,Katseye
1878,Skye Riley
1879,BRONZE AVERY
1880,Doja Cat & The Weeknd
1881,Lil Tay
1882,Trisha Paytas
1883,sElEnA gOmEz & 6lAcK
1884,WENNY
1885,Ryan Beatty
1886,One Direction
1887,Boys World
1888,Neon Jungle
1889,Dinah Jane
1890,The Vamps
1891,Citizen Queen
1892,JLS
1893,Zayn
1894,Cheat Codes
1895,Louisa Johnson
1896,Paramore
1897,Simple Plan
1898,The Pretty Reckless
1899,Pitty
1900,Evanescence
1901,The Calling
1902,Hey Monday
1903,Pale Waves
1904,Hayley Williams
1905,Against the Current
1906,Skye Sweetnam
1907,We the Kings
1908,The All-American Rejects
1909,Good Charlotte
1910,Orianthi
1911,McFly
1912,Lillix
1913,All Time Low
1914,The Click Five
1915,Tonight Alive
1916,Cynthia Erivo
1917,Kenzie
1918,Alessi Rose
1919,Harry Styles
1920,Mckenna Grace
1921,Niall Horan
1922,Jenna Raine
1923,Any Gabrielly
1924,Doechii
1925,The Weeknd & Ariana Grande
1926,Sigala
1927,Sam Feldt
1928,Jessica Mauboy
1929,HRVY
1930,Daniel Merriweather
1931,Amy Winehouse
1932,Andra Day
1933,Corinne Bailey Rae
1934,Ed Sheeran
1935,Gabrielle
1936,Sade
1937,LiNikEr
1938,Lauren Daigle
1939,Teddy Swims
1940,Labrinth
1941,Aretha Franklin
1942,omar apollo
1943,Mariah Carey & Whitney Houston
1944,Lewis Capaldi
1945,JP Cooper
1946,Tom Odell
1947,Janelle Monáe
1948,Lauryn Hill
1949,Jorja Smith
1950,James Arthur
1951,John Legend
1952,Etta James
1953,Kali Uchis
1954,Tracy Chapman
1955,Patti LaBelle
1956,James Bay
1957,Norah Jones
1958,Raven-Symoné
1959,Jordan Pruitt
1960,M2M
1961,Kristinia DeBarge
1962,Play
1963,Maggie Rogers
1964,MAGDALENA BAY
1965,Empress Of
1966,Shura
1967,Bleachers
1968,Tei Shi
1969,Rêve
1970,Rachel Chinouriri
1971,FINNEAS
1972,HAIM
1973,Lauv
1974,Lola Young
1975,Twenty One Pilots
1976,Hoku
1977,Ryan Cabrera
1978,Jennifer Love Hewitt
1979,Phoebe Bridgers
1980,Maren Morris
1981,Dasha
1982,The Chicks
1983,Lady Antebellum
1984,Sugarland
1985,ruth b.
1986,Kellie Pickler
1987,Sam Hunt
1988,Megan Moroney
1989,Miranda Lambert
1990,Gigi Perez
1991,Gabriella Cilmi
1992,Nina Sky
1993,Alexis Jordan
1994,Blaque
1995,Brandy & Monica
1996,Ariana Grande & Nathan Sykes
1997,Halle
1998,Who Is Fancy
1999,Nathan Sykes
2000,pinkpantheress
2001,Coco Jones
2002,Alina Baraz
2003,Muni Long
2004,Hailee Steinfeld & Alesso
2005,why don't we
2006,The Girl and The DreamCatcher
2007,MKTO
2008,Clara Mae
2009,The Barden Bellas
2010,loote
2011,Katelyn Tarver
2012,Johnny Orlando
2013,Marshmello
2014,AJ Mitchell
2015,Anna Clendening
2016,Lauren Spencer Smith
2017,Loren Gray
2018,Zedd & Alessia Cara
2019,Lia Marie Johnson
2020,Sam Fischer
2021,Carol Biazin
2022,Niara
2023,Ana Castela
2024,Cleo
2025,ANAVITÓRIA
2026,Jenni Mosello
2027,Clarissa
2028,Luísa Sonza & Mariah Angeliq
2029,Bea Duarte
2030,Jade Baraldo
2031,Lucas Pretti
2032,Melim
2033,Bibi Babydoll
2034,MC JottaPê
2035,Linn da Quebrada
2036,Clarice Falcão
2037,Rosa Neon
2038,Elana Dara
2039,Sandy
2040,Luísa Sonza & LUDMILLA
2041,Dyamante DJ
2042,"Luísa Sonza, Jão"
2043,MC Du Black
2044,Potyguara Bardo
2045,MC Livinho
2046,Mc Kevinho
2047,Tiago Iorc
2048,Luan Pereira
2049,Rita Lee
2050,Mariana Nolasco
2051,Troy
2052,Corbin Bleu
2053,Rae Morris
2054,MS MR
2055,Fickle Friends
2056,Kacy Hill
2057,Josef Salvat
2058,Kimbra
2059,Skaar
2060,Moyka
2061,Emma Steinbakken
2062,Victoria Nadine
2063,Ralph
2064,Highasakite
2065,A R I Z O N A
2066,Call Me Loop
2067,Blusher
2068,Pixey
2069,NOTD
2070,Gracey
2071,Kita Alexander
2072,DeLara
2073,VINCINT
2074,METTE
2075,Ina Wroldsen
2076,Sonny & Cher
2077,Bonnie Tyler
2078,Agnetha Fältskog
2079,Roxette
2080,Sheena Easton
2081,Stevie Nicks
2082,Wilson Phillips
2083,Blondie
2084,Carly Simon
2085,Eurythmics
2086,The Bangles
2087,Kim Carnes
2088,Louis Tomlinson
2089,sadie jean
2090,Clairo
2091,Luke Hemmings
2092,5 Seconds of Summer
2093,"Taylor Swift, Florence + The Machine"
2094,The Driver Era
2095,Emei
2096,Alexander 23
2097,Avantika
2098,Claire Rosinkranz
2099,Sara Kays
2100,Julie and the Phantoms Cast
2101,Monrose
2102,Tulisa
2103,No Angels
2104,Christian Chávez
2105,Lu
2106,Floribella
2107,Eliana
2108,Ninel Conde
2109,tINI
2110,Rebeldes
2111,Diego Boneta
2112,Erik Rubin
2113,Isa TKM
2114,SNZ
2115,Rebelde la Serie
2116,Humbe
2117,Ventino
2118,Paloma Mami
2119,Bruses
2120,Mariah Angeliq
2121,Ana Bárbara
2122,Ela Taubert
2123,Denise Rosenthal
2124,Greeicy
2125,Morat
2126,Cazzu
2127,Selena Gomez & Rauw Alejandro
2128,Natalia Jiménez
2129,Kim Loaiza
2130,Jotdog
2131,Cali & El Dandee
2132,Karol G & Nicki Minaj
2133,Mau y Ricky
2134,Lele Pons
2135,Mario Bautista
2136,PRETTYMUCH
2137,Justine Skye
2138,Kiana Ledé
2139,Kamille
2140,Mahalia
2141,Leony!
2142,Claudia Valentina
2143,Anne-Marie & Little Mix
2144,M.O
2145,Jaloo
2146,Letrux
2147,Céu
2148,Johnny Hooker
2149,Liniker e os Caramelows
2150,Davi Sabbag
2151,Luedji Luna
2152,Alice Caymmi
2153,Silva
2154,Tuyo
2155,Marina Lima
2156,Lamparina
2157,Fernanda Abreu
2158,duquesa
2159,Mahmundi
2160,Totô de Babalong
2161,Getúlio Abelha
2162,Mãeana
2163,Tulipa Ruiz
2164,Vanessa da Mata
2165,Gal Costa
2166,Julio Secchin
2167,Ana Frango elétrico
2168,Maria Bethânia
2169,Luiza Lian
2170,Baiana System
2171,Tassia Reis
2172,Romero Ferro
2173,Marisa Monte
2174,Gilsons
2175,Elza Soares
2176,Adriana Calcanhotto
2177,FBC
2178,Mallu Magalhães
2179,Rita Lee & Roberto De Carvalho
2180,Kid Abelha
2181,Castello Branco
2182,ivyson
2183,Alcione
2184,Rubel
2185,Deize Tigrona
2186,Samira Close
2187,Bala Desejo
2188,Marcelo Jeneci
2189,Banda do Mar
2190,Tiê
2191,Kate Voegele
2192,Alexz Johnson
2193,Brie Larson
2194,Allison Iraheta
2195,Tones and I
2196,LP
2197,Imagine Dragons
2198,Zero 7
2199,Skylar Grey
2200,KT Tunstall
2201,Regina Spektor
2202,Hooverphonic
2203,Gossip
2204,Kate Nash
2205,Ingrid Michaelson
2206,Sarah McLachlan
2207,Willow
2208,Dean Lewis
2209,Lenka
2210,London Grammar
2211,Bat for Lashes
2212,Noisettes
2213,Tori Amos
2214,Grimes
2215,Japanese Breakfast
2216,The Marías
2217,Björk
2218,Muna
2219,Lizzy McAlpine
2220,Declan Mckenna
2221,Girl In Red
2222,benee
2223,beabadoobee
2224,Wallows
2225,Sarah Kinsley
2226,Imogen Heap
2227,Blood Orange
2228,Remi Wolf
2229,The Japanese House
2230,Larissa Manoela
2231,Zeeba
2232,Maria Gadú
2233,Perlla
2234,Danni Carlos
2235,Paula Toller
2236,Greyson Chance
2237,Ruel
2238,Lany
2239,Del Water Gap
2240,Jeremy Zucker
2241,Cub Sport
2242,Alfie Templeman
2243,Alec Benjamin
2244,Charice
2245,Paula DeAnda
2246,Jay Sean
2247,Elliott Yamin
2248,Fantasia
2249,3LW
2250,Michelle Williams
2251,Mario
2252,LeToya
2253,Iyaz
2254,Shayne Ward
2255,Guy Sebastian
2256,Sean Kingston
2257,Frankie J
2258,Tamia
2259,Deborah Cox
2260,Craig David
2261,Alex & Sierra
2262,A Great Big World
2263,Anna Nalick
2264,A Fine Frenzy
2265,James Blunt
2266,Natalie Taylor
2267,Maria Mena
2268,Lauren Aquilina
2269,Jason Mraz
2270,Brandi Carlile
2271,Lisa Loeb
2272,Jasmine Thompson
2273,Sleeping at Last
2274,Kina Grannis
2275,Daniel Powter
2276,Amy Macdonald
2277,Rixton
2278,Gavin James
2279,Madilyn Bailey
2280,JP Saxe
2281,Freya Ridings
2282,Fleurie
2283,Paula Cole
2284,Erin McCarley
2285,Zoe Wees
2286,Marié Digby
2287,Elle King
2288,BLÜ EYES
2289,Rachael Yamagata
2290,Matt Simons
2291,Anson Seabra
2292,The Ting Tings
2293,Eliza Doolittle
2294,Mika
2295,Jem
2296,Jazmin Bean
2297,Lucy Loone
2298,Mad Tsai
2299,Isabel LaRosa
2300,Baby Bugs
2301,carolesdaughter
2302,Cavetown
2303,Stephanie Mabey
2304,The Neighbourhood
2305,Mazie
2306,mxmtoon
2307,Nxdia
2308,TV Girl
2309,Princess Chelsea
2310,Ashley Sienna
2311,Bahari
2312,Gabbie Hanna
2313,Madds Buckley
2314,Ricky Montgomery
2315,Lyn Lapid
2316,Mother Mother
2317,Jesse®
2318,My Little Pony
2319,Zach Hood
2320,henry moodie
2321,Jamie Miller
2322,Abe Parker
2323,Gavn!
2324,Calum Scott
2325,JVKE
2326,Kyle Hume
2327,Banners
2328,Stephen Dawes
2329,Jessie Murph
2330,Natalie jane
2331,charlieonnafriday
2332,Picture This
2333,Rachel Grae
2334,Jessica Baio
2335,Suriel Hess
2336,VaultBoy
2337,Jake Scott
2338,Dylan Conrique
2339,Artemas
2340,Ryan Mack
2341,Bea And Her Business
2342,Christian French
2343,Graham
2344,X Ambassadors
2345,New Hope Club
2346,Maddie Zahm
2347,Blake Rose
2348,Lukas Graham
2349,Ashley Kutcher
2350,Chris Brochu
2351,Adam Hicks
2352,Lemonade Mouth
2353,Cast - Liv and Maddie
2354,"Adam Hicks, Bridgit Mendler, Naomi Scott & Hayley Kiyoko"
2355,Big Time Rush
2356,Austin Moon
2357,Debby Ryan
2358,makaka
2359,Vivi
2360,Luna Di
2361,Ines Brasil
2362,Nathalie
2363,Delta Queens
2364,Mega NRG Man
2365,"PRISCILLA, Bonde do Tigrão"
2366,Cardi B
2367,Lil Nas X
2368,Megan Thee Stallion
2369,COI LERAY
2370,Saweetie
2371,Baby Tate
2372,Flyana Boss
2373,CupcakKe
2374,Karol Conká
2375,Jazmine Sullivan
2376,Flo Milli
2377,City Girls
2378,Ari Lennox
2379,Tierra Whack
2380,Ester Dean
2381,Saucy Santana
2382,En Vogue
2383,Cat Burns
2384,Nelly
2385,Bia
2386,Leikeli47
2387,"Cardi B, Bad Bunny & J Balvin"
2388,Will Smith
2389,Trina
2390,Lagum
2391,Luan Santana
2392,Um44k
2393,Tontom
2394,Scatolove
2395,Vitor Kley
2396,"Jão, Diogo Piçarra"
2397,Supercombo
2398,"Gracie Abrams, Taylor swift"
2399,Roberta Campos
2400,Fresno
2401,Nando Reis
2402,"ANAVITÓRIA, OUTROEU"
2403,Onze:20
2404,Sylvia Salustti
2405,Vitroles
2406,Faith Evans
2407,Xscape
2408,Chanté Moore
2409,Babyface
2410,702
2411,Kelly Price
2412,SWV
2413,Luther Vandross
2414,Boyz II Men
2415,Brownstone
2416,Anita Baker
2417,Katie Gavin
2418,Wasia Project
2419,flowerovlove
2420,Frances Forever
2421,Chloe Moriondo
2422,Maya Hawke
2423,Hemlocke Springs
2424,dodie
2425,Ha Vay
2426,quinnie
2427,Shelly
2428,Irene
2429,Caroline Kingsbury
2430,Beach Bunny
2431,Ella Jane
2432,Kevin Atwater
2433,Mutya Buena
2434,Stooshe
2435,Will Young
2436,Lawson
2437,Young Money
2438,JT
2439,London On Da Track
2440,Yo Gotti
2441,Latto
2442,Kash Doll
2443,DJ Khaled
2444,August Alsina
2445,Erica Banks
2446,Stunna Girl
2447,Birdman
2448,Lakeyah
2449,Remy Ma
2450,Tink
2451,DreamDoll
2452,Asian Doll
2453,Monaleo
2454,Queen Naija
2455,Glorilla
2456,Lola Brooke
2457,Khia
2458,6ix9ine
2459,Bhad Bhabie
2460,Diddy - Dirty Money
2461,Rich Gang
2462,Mike Will Made-It
2463,TWENTY88
2464,Dej Loaf
2465,PNB Rock
2466,Rubi Rose
2467,Josh Levi
2468,StarBoi3
2469,Ty Dolla $ign
2470,Drake
2471,Rico Nasty
2472,Lunchmoney Lewis
2473,Bryson Tiller
2474,Lil Mama
2475,Bali Baby
2476,Yung Bleu
2477,BR'OZ
2478,Fat Family
2479,Felipe Dylon
2480,Angélica
2481,Ls Jack
2482,Marina Elali
2483,Luiza Possi
2484,Lorena Simpson
2485,Tânia Mara
2486,Latino
2487,Patricia Marx
2488,Paulo Ricardo
2489,Negra Li
2490,Ana Carolina
2491,Cine
2492,Jota Quest
2493,Roupa Nova
2494,Daniela Mercury
2495,Kasino
2496,Gretchen
2497,Vanessa Rangel
2498,Luciana Mello
2499,Jade LeMac
2500,Alexander Stewart
2501,Ms. Lauryn Hill
2502,K. Michelle
2503,TEms
2504,Miguel
2505,Ravyn Lenae
2506,Ella Mai
2507,H.E.R.
2508,Elizabeth Gillies
2509,Kira Kosarin
2510,Ryan & Sharpay
2511,Vanessa Amorosi
2512,Rogue Traders
2513,Tegan and Sara
2514,Amy Shark
2515,PVRIS
2516,We Are the In Crowd
2517,Missy Higgins
2518,Lasgo
2519,Britney Manson
2520,Shy Smith
2521,Jeffree Star
2522,Aliyah's Interlude
2523,moistbreezy
2524,Dumblonde
2525,After School
2526,Nat & Alex Wolff
2527,SYML
2528,Dominic Fike
2529,d4vd
2530,Jaymes Young
2531,Sofia Isella
2532,mehro
2533,David Kushner
2534,Mitchel Musso
2535,Miley Cyrus & Billy Ray Cyrus
2536,Troy & Gabriella
2537,Anna Margaret
2538,Camp Rock
2539,The Cast of High School Musical
2540,"Matthew ""Mdot"" Finley"
2541,Martina Stoessel
2542,Zac Efron
2543,Cast of High School Musical: The Musical: The Series
2544,McClain Sisters
2545,Amy Adams
2546,Drew Seeley
2547,Sharpay
2548,Jordan Francis
2549,Auli'i Cravalho
2550,Everlife
2551,Judy Kuhn
2552,Naughty Boy
2553,Sam smith & Normani
2554,Khalid
2555,Zak Abel
2556,John Newman
2557,James Smith
2558,Todrick Hall
2559,Rhys Lewis
2560,Jacob Banks
2561,Kwabs
2562,Jessie Reyez
2563,James Tw
2564,Robin Thicke
2565,Blue
2566,Kate Ryan
2567,Velvet
2568,BWO
2569,Drew Sycamore
2570,Nikki Clan
2571,Sandoval
2572,Onda Vaselina
2573,Kalimba
2574,Sentidos Opuestos
2575,Daniela Romo
2576,Erreway
2577,Floricienta
2578,Flans
2579,Lola
2580,Lynda
2581,Moenia
2582,Amanda Miguel
2583,Yuri
2584,Pilar Montenegro
2585,Culture Club
2586,Deniece Williams
2587,The Go-Go's
2588,Mr. Mister
2589,Starship
2590,Pat Benatar
2591,Tiffany
2592,The Pointer Sisters
2593,The B-52's
2594,Shakespear's Sister
2595,T'Pau
2596,Deborah Harry
2597,Paul Young
2598,The Pretenders
2599,Berlin
2600,'Til Tuesday
2601,Frankie Goes to Hollywood
2602,Frida
2603,Erasure
2604,Sinéad O'Connor
2605,Boy George
2606,Kenny Loggins
2607,Fine Young Cannibals
2608,Katrina and the Waves
2609,a-ha
2610,Rick Astley
2611,Cock Robin
2612,Cutting Crew
2613,Exposé
2614,Duran Duran
2615,Wham!
2616,Divinyls
2617,The Outfield
2618,The Cars
2619,Miami Sound Machine
2620,Huey Lewis & The News
2621,Michael Sembello
2622,Heart
2623,Dead or Alive
2624,Boy Meets Girl
2625,Toni Basil
2626,Alison Moyet
2627,Phil Collins
2628,Will to Power
2629,Hall & Oates
2630,The Human League
2631,The Communards
2632,Nik Kershaw
2633,Stacey Q
2634,Johnny Hates Jazz
2635,"Charli XCX, Troye Sivan"
2636,nimmo
2637,MARUV
2638,"Calvin Harris, Sam Smith"
2639,Colette Carr
2640,Ivy Levan
2641,Uffie
2642,Fiona Apple
2643,Nasty Cherry
2644,V V Brown
2645,Emile Haynie
2646,RAYE & 070 Shake
2647,Clare Maguire
2648,Frou Frou
2649,Carla Morrison
2650,Sheppard
2651,Em Beihold
2652,Chelsea Cutler
2653,Jessia
2654,Christina Grimmie
2655,Emily Burns
2656,Taylor Bickett
2657,Nick Jonas & the Administration
2658,Cody Simpson
2659,Jake Miller
2660,Jordan Fisher
2661,Conor Maynard
2662,Jack & Jack
2663,bazzi
2664,Ansel Elgort
2665,AKASAKI
2666,4na
2667,suisoh
2668,fujii kaze
2669,Haruno
2670,King Gnu
2671,DurdN
2672,Meychan
2673,すりぃ
2674,Kei Sugawara
2675,Gen Hoshino
2676,TU→YU
2677,Sou
2678,Mrs. GREEN APPLE
